LAT;;;;;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584
LON;;;;;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327
ASL;;;;;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000
CITY;;;;;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS12;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;2 m above gnd;MSL;sfc;sfc;sfc;high cld lay;mid cld lay;low cld lay;sfc;10 m above gnd;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Relative humidity;Mean Sea Level Pressure;Total Precipitation;Snowfall amount;Total cloud cover;High cloud cover;Medium cloud cover;Low cloud cover;Shortwave Radiation - backwards;Wind speed;Wind direction;Wind Gust
UNIT;;;;;°C;%;hPa;mm;cm;%;%;%;%;W/m2;m/s;°;m/s
AGGREGATION;;;;;;;;;;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature;Relative humidity;Mean Sea Level Pressure;Total Precipitation;Snowfall amount;Total cloud cover;High cloud cover;Medium cloud cover  ;Low cloud cover;Shortwave Radiation - backwards;Wind speed;Wind direction;Wind Gust
2014;05;18;04;00;7.79;100.00;1018.30;0.00;0.00;20.00;12.00;0.00;20.00;0.00;1.66;119.05;1.50
2014;05;18;05;00;7.26;97.00;1018.30;0.00;0.00;44.00;5.00;0.00;44.00;0.00;1.75;142.13;1.50
2014;05;18;06;00;8.40;94.00;1017.80;0.00;0.00;100.00;0.00;0.00;100.00;67.64;1.80;155.56;1.80
2014;05;18;07;00;11.08;83.00;1016.90;0.00;0.00;0.00;0.00;0.00;0.00;224.28;1.66;150.95;2.10
2014;05;18;08;00;14.34;74.00;1016.30;0.00;0.00;0.00;0.00;0.00;0.00;393.38;1.45;113.20;2.30
2014;05;18;09;00;16.23;64.00;1015.70;0.00;0.00;0.00;0.00;0.00;0.00;547.35;1.89;81.25;3.10
2014;05;18;10;00;17.68;59.00;1015.10;0.00;0.00;0.00;0.00;0.00;0.00;680.85;2.29;80.54;3.30
2014;05;18;11;00;18.84;57.00;1014.10;0.00;0.00;10.00;0.00;0.00;10.00;781.42;2.44;81.47;2.90
2014;05;18;12;00;19.74;55.00;1013.40;0.00;0.00;10.00;0.00;0.00;10.00;820.58;2.37;81.03;2.60
2014;05;18;13;00;21.14;50.00;1011.60;0.00;0.00;0.00;0.00;0.00;0.00;856.18;2.65;74.74;2.80
2014;05;18;14;00;21.61;48.00;1011.30;0.00;0.00;6.00;0.00;0.00;6.00;840.16;2.54;79.22;2.70
2014;05;18;15;00;21.82;47.00;1010.80;0.00;0.00;0.00;0.00;0.00;0.00;768.07;2.37;81.03;2.70
2014;05;18;16;00;21.92;47.00;1011.00;0.00;0.00;100.00;0.00;0.00;100.00;641.69;2.12;82.87;2.70
2014;05;18;17;00;21.61;47.00;1010.50;0.00;0.00;0.00;0.00;0.00;0.00;502.85;2.03;90.00;2.90
2014;05;18;18;00;21.17;49.00;1010.40;0.00;0.00;0.00;0.00;0.00;0.00;380.92;2.11;93.58;3.10
2014;05;18;19;00;19.91;56.00;1010.00;0.00;0.00;12.00;0.00;3.00;12.00;188.68;1.97;98.13;3.10
2014;05;18;20;00;18.24;61.00;1009.90;0.00;0.00;15.00;0.00;15.00;11.00;70.31;2.03;90.00;2.10
2014;05;18;21;00;16.60;67.00;1010.10;0.00;0.00;27.00;0.00;27.00;15.00;0.00;2.12;97.13;2.40
2014;05;18;22;00;15.40;73.00;1010.50;0.00;0.00;25.00;0.00;25.00;8.00;0.00;2.10;108.43;1.80
2014;05;18;23;00;14.31;78.00;1010.50;0.00;0.00;14.00;0.00;7.00;14.00;0.00;2.16;115.02;1.60
2014;05;19;00;00;13.40;83.00;1010.40;0.00;0.00;17.00;0.00;0.00;17.00;0.00;2.16;122.74;1.60
2014;05;19;01;00;13.48;83.00;1010.40;0.00;0.00;15.00;0.00;0.00;15.00;0.00;2.14;127.57;1.60
2014;05;19;02;00;13.36;84.00;1010.50;0.00;0.00;10.00;0.00;0.00;10.00;0.00;2.13;132.51;1.60
2014;05;19;03;00;13.10;86.00;1010.70;0.00;0.00;15.00;0.00;10.00;15.00;0.00;2.25;132.71;1.70
2014;05;19;04;00;11.69;94.00;1010.70;0.00;0.00;25.00;0.00;21.00;25.00;0.00;2.19;135.00;1.70
2014;05;19;05;00;11.82;93.00;1010.60;0.00;0.00;100.00;0.00;32.00;100.00;0.00;2.30;135.00;1.90
2014;05;19;06;00;13.86;85.00;1010.50;0.00;0.00;100.00;0.00;28.00;100.00;48.06;1.97;129.29;1.90
2014;05;19;07;00;16.87;75.00;1010.10;0.00;0.00;18.00;0.00;18.00;10.00;204.70;2.08;135.00;1.70
2014;05;19;08;00;18.56;69.00;1010.00;0.00;0.00;100.00;0.00;100.00;10.00;300.82;2.13;137.49;1.30
2014;05;19;09;00;19.99;63.00;1009.80;0.00;0.00;100.00;0.00;100.00;67.00;397.83;1.86;141.34;1.00
2014;05;19;10;00;20.25;61.00;1009.70;0.00;0.00;73.00;0.00;73.00;73.00;387.15;1.31;149.04;1.50
2014;05;19;11;00;20.48;57.00;1009.70;0.00;0.00;62.00;0.00;62.00;62.00;386.26;1.56;116.57;2.00
2014;05;19;12;00;21.61;54.00;1009.20;0.00;0.00;59.00;0.00;59.00;59.00;576.72;1.92;107.10;2.50
2014;05;19;13;00;22.44;51.00;1008.50;0.00;0.00;0.00;0.00;0.00;0.00;607.87;1.92;162.90;2.20
2014;05;19;14;00;23.05;49.00;1007.60;0.00;0.00;0.00;0.00;0.00;0.00;835.71;2.02;137.73;2.20
2014;05;19;15;00;23.46;48.00;1007.90;0.00;0.00;0.00;0.00;0.00;0.00;768.96;2.19;130.24;2.40
2014;05;19;16;00;23.46;47.00;1007.90;0.00;0.00;10.00;0.00;0.00;10.00;655.93;2.30;130.60;2.30
2014;05;19;17;00;23.27;46.00;1008.30;0.00;0.00;10.00;0.00;0.00;10.00;501.96;2.47;133.03;2.40
2014;05;19;18;00;22.84;46.00;1008.90;0.00;0.00;12.00;0.00;12.00;10.00;360.45;2.30;135.00;2.70
2014;05;19;19;00;21.62;52.00;1008.70;0.00;0.00;11.00;0.00;11.00;0.00;155.75;1.88;122.47;2.20
2014;05;19;20;00;19.69;56.00;1009.20;0.00;0.00;11.00;0.00;11.00;0.00;74.76;1.97;98.13;3.10
2014;05;19;21;00;17.67;63.00;1010.10;0.00;0.00;7.00;0.00;7.00;0.00;0.00;2.25;106.39;3.60
2014;05;19;22;00;15.91;69.00;1010.30;0.00;0.00;4.00;0.00;4.00;0.00;0.00;2.44;116.57;3.70
2014;05;19;23;00;14.23;75.00;1010.60;0.00;0.00;1.00;0.00;1.00;0.00;0.00;2.54;127.41;3.40
2014;05;20;00;00;12.56;75.00;1010.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.64;131.42;3.10
2014;05;20;01;00;11.02;78.00;1011.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.69;133.26;2.80
2014;05;20;02;00;9.60;80.00;1012.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.69;136.74;2.50
2014;05;20;03;00;8.31;82.00;1013.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.75;138.37;2.50
2014;05;20;04;00;7.11;84.00;1014.60;0.00;0.00;0.30;1.00;0.00;0.00;0.00;2.70;140.19;2.40
2014;05;20;05;00;6.02;86.00;1014.80;0.00;0.00;6.30;21.00;0.00;0.00;0.89;2.75;138.37;2.50
2014;05;20;06;00;8.39;82.00;1014.60;0.00;0.00;1.20;4.00;0.00;0.00;88.11;2.30;135.00;2.40
2014;05;20;07;00;13.17;71.00;1014.10;0.00;0.00;0.00;0.00;0.00;0.00;238.52;2.48;140.91;2.30
2014;05;20;08;00;16.88;63.00;1013.70;0.00;0.00;0.00;0.00;0.00;0.00;398.72;2.43;143.13;2.30
2014;05;20;09;00;19.49;55.00;1013.80;0.00;0.00;1.80;6.00;0.00;0.00;552.69;2.42;139.09;2.30
2014;05;20;10;00;21.30;50.00;1013.30;0.00;0.00;2.10;7.00;0.00;0.00;679.96;2.41;135.00;2.30
2014;05;20;11;00;22.75;46.00;1013.00;0.00;0.00;2.10;7.00;0.00;0.00;774.30;2.42;130.91;2.30
2014;05;20;12;00;23.89;43.00;1012.80;0.00;0.00;0.00;0.00;0.00;0.00;841.94;2.42;130.91;2.10
2014;05;20;13;00;24.55;49.00;1013.10;0.00;0.00;0.00;0.00;0.00;0.00;859.74;2.35;86.99;2.90
2014;05;20;14;00;24.94;47.00;1012.10;0.00;0.00;6.60;22.00;3.00;0.00;824.14;2.61;100.30;3.20
2014;05;20;15;00;25.27;45.00;1012.40;0.00;0.00;83.00;100.00;83.00;0.00;751.16;2.65;113.20;3.10
2014;05;20;16;00;25.18;44.00;1012.60;0.00;0.00;100.00;100.00;100.00;0.00;584.73;2.80;121.76;3.30
2014;05;20;17;00;25.02;45.00;1012.40;0.00;0.00;100.00;99.00;100.00;0.00;429.87;2.81;130.10;3.10
2014;05;20;18;00;24.62;47.00;1012.60;0.00;0.00;6.60;22.00;2.00;0.00;372.02;2.86;131.82;3.00
2014;05;20;19;00;23.27;61.00;1012.60;0.00;0.00;15.30;51.00;2.00;0.00;233.18;2.25;132.71;3.00
2014;05;20;20;00;21.39;61.00;1012.90;0.00;0.00;32.00;100.00;32.00;0.00;77.43;2.21;125.54;3.10
2014;05;20;21;00;19.89;67.00;1013.10;0.00;0.00;100.00;100.00;100.00;0.00;0.00;2.23;120.96;2.80
2014;05;20;22;00;18.67;71.00;1013.40;0.00;0.00;35.00;100.00;35.00;0.00;0.00;2.27;123.69;2.50
2014;05;20;23;00;17.54;76.00;1013.50;0.00;0.00;30.00;100.00;24.00;0.00;0.00;2.25;128.16;2.20
2014;05;21;00;00;16.53;80.00;1013.80;0.00;0.00;49.00;100.00;49.00;0.00;0.00;2.30;135.00;2.00
2014;05;21;01;00;15.76;83.00;1014.20;0.00;0.00;100.00;100.00;100.00;0.00;0.00;2.25;137.29;1.70
2014;05;21;02;00;14.98;87.00;1015.10;0.00;0.00;73.00;100.00;73.00;0.00;0.00;2.27;146.31;1.60
2014;05;21;03;00;14.01;91.00;1015.10;0.00;0.00;30.00;100.00;27.00;0.00;0.00;2.20;159.44;1.50
2014;05;21;04;00;13.20;95.00;1015.70;0.00;0.00;100.00;21.00;100.00;0.00;0.00;2.21;169.99;2.10
2014;05;21;05;00;13.18;94.00;1015.90;0.00;0.00;100.00;28.00;100.00;0.00;0.89;2.21;169.99;1.90
2014;05;21;06;00;14.95;87.00;1015.40;0.00;0.00;100.00;8.00;100.00;8.00;52.51;1.70;146.31;0.40
2014;05;21;07;00;18.42;75.00;1015.00;0.00;0.00;100.00;4.00;100.00;9.00;182.45;1.58;130.60;1.70
2014;05;21;08;00;21.03;66.00;1014.70;0.00;0.00;91.00;3.00;91.00;8.00;384.48;1.88;94.40;3.10
2014;05;21;09;00;22.67;59.00;1013.90;0.00;0.00;79.00;9.00;79.00;0.00;535.78;2.72;75.38;4.70
2014;05;21;10;00;23.92;54.00;1013.20;0.00;0.00;2.10;7.00;2.00;0.00;666.61;3.53;76.37;5.60
2014;05;21;11;00;25.01;49.00;1012.40;0.00;0.00;11.00;18.00;11.00;0.00;765.40;4.08;87.21;6.00
2014;05;21;12;00;25.94;45.00;1012.20;0.00;0.00;100.00;92.00;100.00;0.00;810.79;4.14;101.04;5.40
2014;05;21;13;00;26.40;45.00;1011.50;0.00;0.00;5.40;18.00;0.00;2.00;841.94;4.87;113.05;6.20
2014;05;21;14;00;26.76;44.00;1010.00;0.00;0.00;5.40;18.00;0.00;0.00;820.58;5.15;116.10;6.00
2014;05;21;15;00;27.00;44.00;1010.10;0.00;0.00;6.00;20.00;0.00;0.00;758.28;5.36;114.78;6.40
2014;05;21;16;00;26.93;45.00;1009.40;0.00;0.00;9.00;30.00;0.00;0.00;661.27;5.43;114.36;6.60
2014;05;21;17;00;26.66;47.00;1009.10;0.00;0.00;11.40;38.00;0.00;0.00;536.67;5.30;112.93;7.10
2014;05;21;18;00;26.01;52.00;1008.70;0.00;0.00;7.20;24.00;0.00;0.00;392.49;4.77;112.44;7.00
2014;05;21;19;00;24.50;61.00;1008.30;0.00;0.00;0.00;0.00;0.00;0.00;237.63;3.64;111.50;6.40
2014;05;21;20;00;21.08;72.00;1008.20;0.00;0.00;0.90;3.00;0.00;0.00;75.65;3.15;112.17;5.70
2014;05;21;21;00;19.13;75.00;1008.50;0.00;0.00;2.70;9.00;0.00;0.00;0.00;3.11;119.25;7.30
2014;05;21;22;00;17.77;78.00;1008.40;0.00;0.00;5.70;19.00;0.00;0.00;0.00;2.95;124.29;6.40
2014;05;21;23;00;16.10;82.00;1008.50;0.00;0.00;7.20;24.00;0.00;0.00;0.00;2.97;131.99;4.30
2014;05;22;00;00;14.43;86.00;1008.80;0.00;0.00;12.30;41.00;0.00;0.00;0.00;2.91;136.55;3.80
2014;05;22;01;00;13.00;89.00;1009.10;0.00;0.00;9.90;33.00;0.00;0.00;0.00;2.87;141.34;3.20
2014;05;22;02;00;11.97;89.00;1009.70;0.00;0.00;0.30;1.00;0.00;0.00;0.00;2.66;145.62;2.70
2014;05;22;03;00;11.18;90.00;1010.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.58;149.93;2.30
2014;05;22;04;00;10.58;89.00;1010.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.51;154.65;1.90
2014;05;22;05;00;10.21;89.00;1011.00;0.00;0.00;0.00;0.00;0.00;0.00;0.89;2.37;152.10;1.40
2014;05;22;06;00;12.10;88.00;1011.00;0.00;0.00;0.00;0.00;0.00;0.00;80.99;2.02;137.73;0.90
2014;05;22;07;00;16.69;81.00;1010.50;0.00;0.00;0.00;0.00;0.00;0.00;235.85;1.91;138.01;1.20
2014;05;22;08;00;20.14;71.00;1010.50;0.00;0.00;0.00;0.00;0.00;0.00;396.94;1.85;108.43;2.20
2014;05;22;09;00;22.72;62.00;1009.80;0.00;0.00;0.00;0.00;0.00;0.00;549.13;2.37;81.03;3.20
2014;05;22;10;00;24.32;54.00;1009.60;0.00;0.00;0.00;0.00;0.00;0.00;681.74;3.17;80.22;4.20
2014;05;22;11;00;25.50;51.00;1008.70;0.00;0.00;0.00;0.00;0.00;0.00;781.42;3.61;88.36;5.00
2014;05;22;12;00;26.46;49.00;1008.20;0.00;0.00;9.00;0.00;9.00;0.00;832.15;3.80;99.21;5.20
2014;05;22;13;00;25.93;50.00;1008.00;0.00;0.00;10.00;0.00;0.00;10.00;823.25;4.42;96.34;6.50
2014;05;22;14;00;26.52;48.00;1007.40;0.20;0.00;10.00;4.00;8.00;10.00;788.54;3.54;110.56;5.70
2014;05;22;15;00;25.64;65.00;1007.40;1.00;0.00;90.00;90.00;90.00;90.00;306.16;1.47;140.19;9.50
2014;05;22;16;00;23.52;81.00;1006.90;0.20;0.00;89.00;1.00;89.00;89.00;150.41;1.73;280.30;2.10
2014;05;22;17;00;23.11;77.00;1007.80;0.20;0.00;15.00;11.00;15.00;10.00;154.86;3.05;291.04;3.70
2014;05;22;18;00;20.92;83.00;1008.80;0.10;0.00;66.00;12.00;66.00;13.00;121.93;4.44;289.23;7.60
2014;05;22;19;00;19.04;85.00;1009.90;0.00;0.00;100.00;40.00;100.00;100.00;70.31;5.38;290.32;7.00
2014;05;22;20;00;16.59;92.00;1011.10;0.00;0.00;100.00;100.00;100.00;100.00;22.25;5.02;292.20;7.20
2014;05;22;21;00;15.43;94.00;1012.20;0.00;0.00;100.00;10.00;100.00;100.00;0.00;3.97;290.73;5.30
2014;05;22;22;00;14.77;94.00;1012.20;0.00;0.00;100.00;33.00;100.00;100.00;0.00;3.12;284.04;3.90
2014;05;22;23;00;14.31;96.00;1012.40;1.80;0.00;100.00;41.00;100.00;100.00;0.00;2.58;270.00;4.10
2014;05;23;00;00;14.08;98.00;1012.50;2.70;0.00;100.00;31.00;100.00;100.00;0.00;2.00;254.05;3.60
2014;05;23;01;00;13.96;98.00;1012.20;0.60;0.00;100.00;2.00;100.00;100.00;0.00;1.41;225.00;2.60
2014;05;23;02;00;13.93;97.00;1012.00;0.30;0.00;100.00;0.00;100.00;100.00;0.00;1.25;216.87;4.60
2014;05;23;03;00;14.05;97.00;1011.40;0.70;0.00;100.00;0.00;100.00;100.00;0.00;1.08;225.00;4.00
2014;05;23;04;00;14.05;97.00;1011.50;1.00;0.00;100.00;4.00;100.00;100.00;0.00;1.38;243.43;4.20
2014;05;23;05;00;13.78;97.00;1012.20;1.10;0.00;100.00;8.00;100.00;100.00;0.00;1.98;257.91;4.50
2014;05;23;06;00;13.49;93.00;1013.10;1.80;0.00;100.00;9.00;100.00;100.00;16.02;2.43;267.14;4.30
2014;05;23;07;00;13.11;92.00;1013.30;2.30;0.00;100.00;7.00;100.00;100.00;37.38;2.29;260.54;3.30
2014;05;23;08;00;12.85;91.00;1014.10;2.10;0.00;100.00;1.00;100.00;100.00;56.96;1.88;237.53;2.10
2014;05;23;09;00;12.75;91.00;1014.10;1.40;0.00;100.00;0.00;100.00;100.00;81.88;1.92;197.10;1.70
2014;05;23;10;00;12.67;92.00;1014.40;0.00;0.00;100.00;0.00;100.00;100.00;94.34;2.37;188.97;2.00
2014;05;23;11;00;12.87;91.00;1014.50;0.00;0.00;100.00;0.00;100.00;100.00;126.38;2.51;182.73;2.10
2014;05;23;12;00;13.70;89.00;1013.90;0.00;0.00;100.00;0.00;100.00;100.00;227.84;2.32;164.48;2.40
2014;05;23;13;00;20.09;58.00;1010.50;0.00;0.00;0.00;0.00;0.00;0.00;855.29;2.90;157.38;3.60
2014;05;23;14;00;20.99;54.00;1010.00;0.00;0.00;0.00;0.00;0.00;0.00;849.06;2.68;154.54;3.30
2014;05;23;15;00;21.50;51.00;1009.20;0.00;0.00;0.00;0.00;0.00;0.00;782.31;2.36;141.34;3.00
2014;05;23;16;00;21.73;51.00;1009.20;0.00;0.00;0.00;0.00;0.00;0.00;677.29;2.32;126.25;3.10
2014;05;23;17;00;21.68;50.00;1008.80;0.00;0.00;0.00;0.00;0.00;0.00;544.68;2.26;116.57;2.70
2014;05;23;18;00;21.32;52.00;1009.00;0.00;0.00;0.00;0.00;0.00;0.00;390.71;2.35;108.43;3.00
2014;05;23;19;00;20.65;59.00;1009.00;0.00;0.00;15.00;1.00;15.00;0.00;238.52;1.88;90.00;1.70
2014;05;23;20;00;19.00;62.00;1009.30;0.00;0.00;12.00;2.00;12.00;2.00;85.44;1.63;66.04;1.70
2014;05;23;21;00;17.46;68.00;1009.80;0.00;0.00;6.00;16.00;6.00;0.00;0.89;1.75;74.74;1.80
2014;05;23;22;00;16.22;74.00;1010.20;0.00;0.00;30.00;100.00;22.00;0.00;0.00;1.67;106.70;1.20
2014;05;23;23;00;15.36;79.00;1010.60;0.00;0.00;92.00;100.00;92.00;5.00;0.00;1.84;151.39;0.90
2014;05;24;00;00;15.27;82.00;1011.10;0.00;0.00;100.00;100.00;100.00;100.00;0.00;2.12;187.13;2.30
2014;05;24;01;00;14.80;89.00;1011.50;0.00;0.00;100.00;100.00;100.00;100.00;0.00;2.30;209.36;3.30
2014;05;24;02;00;14.03;96.00;1012.50;0.00;0.00;100.00;100.00;100.00;100.00;0.00;2.84;236.31;4.20
2014;05;24;03;00;13.74;94.00;1013.60;0.00;0.00;100.00;6.00;100.00;100.00;0.00;3.89;259.56;6.90
2014;05;24;04;00;12.55;95.00;1014.90;0.00;0.00;100.00;0.00;100.00;100.00;0.00;4.95;271.10;8.40
2014;05;24;05;00;11.56;94.00;1015.80;0.00;0.00;100.00;0.00;100.00;100.00;0.89;4.34;276.48;6.60
2014;05;24;06;00;11.64;89.00;1016.70;0.00;0.00;100.00;0.00;48.00;100.00;53.40;3.53;273.37;5.90
2014;05;24;07;00;12.20;85.00;1017.40;0.00;0.00;100.00;0.00;3.00;100.00;155.75;3.06;265.91;5.00
2014;05;24;08;00;13.38;78.00;1017.90;0.00;0.00;100.00;0.00;0.00;100.00;373.80;3.03;257.47;5.40
2014;05;24;09;00;14.65;70.00;1017.90;0.00;0.00;12.00;0.00;0.00;12.00;524.21;3.07;253.50;5.60
2014;05;24;10;00;16.03;63.00;1017.50;0.00;0.00;10.00;0.00;0.00;10.00;659.49;3.25;246.80;5.60
2014;05;24;11;00;17.21;59.00;1017.10;0.00;0.00;100.00;0.00;0.00;100.00;750.27;3.39;240.26;5.30
2014;05;24;12;00;18.05;58.00;1016.80;0.00;0.00;100.00;0.00;0.00;100.00;786.76;3.30;236.82;4.90
2014;05;24;13;00;18.67;52.00;1016.60;0.00;0.00;10.00;0.00;3.00;10.00;752.94;3.65;237.65;5.50
2014;05;24;14;00;19.83;50.00;1016.00;0.00;0.00;100.00;0.00;27.00;100.00;739.59;3.26;238.39;5.20
2014;05;24;15;00;20.17;49.00;1015.90;0.00;0.00;12.00;0.00;12.00;6.00;745.82;2.73;236.98;5.30
2014;05;24;16;00;20.24;48.00;1015.60;0.00;0.00;100.00;0.00;0.00;100.00;654.15;2.32;233.75;5.00
2014;05;24;17;00;20.08;49.00;1016.00;0.00;0.00;100.00;0.00;0.00;100.00;424.53;1.91;228.01;4.60
2014;05;24;18;00;19.86;49.00;1016.50;0.00;0.00;100.00;0.00;0.00;100.00;337.31;1.45;203.20;4.10
2014;05;24;19;00;19.34;51.00;1016.70;0.00;0.00;100.00;0.00;0.00;100.00;208.26;1.25;168.69;3.70
2014;05;24;20;00;18.40;57.00;1017.10;0.00;0.00;100.00;0.00;0.00;100.00;69.42;1.28;111.80;0.80
2014;05;24;21;00;17.39;59.00;1017.70;0.00;0.00;100.00;0.00;0.00;100.00;0.89;1.49;97.13;1.20
2014;05;24;22;00;15.74;65.00;1018.20;0.00;0.00;10.00;1.00;0.00;10.00;0.00;1.60;108.43;1.20
2014;05;24;23;00;14.33;72.00;1018.50;0.00;0.00;2.10;7.00;0.00;0.00;0.00;1.63;113.96;1.30
2014;05;25;00;00;13.19;78.00;1018.90;0.00;0.00;0.30;1.00;0.00;0.00;0.00;1.66;119.05;1.30
2014;05;25;01;00;12.21;83.00;1019.40;0.00;0.00;1.50;5.00;0.00;0.00;0.00;1.77;120.96;1.40
2014;05;25;02;00;11.33;89.00;1019.70;0.00;0.00;0.90;3.00;0.00;0.00;0.00;1.81;124.99;1.40
2014;05;25;03;00;10.52;94.00;1019.80;0.00;0.00;1.00;1.00;0.00;1.00;0.00;1.81;124.99;1.40
2014;05;25;04;00;9.77;99.00;1020.30;0.00;0.00;10.00;6.00;0.00;10.00;0.00;1.84;118.61;1.50
2014;05;25;05;00;9.35;99.00;1020.40;0.00;0.00;38.00;48.00;25.00;38.00;1.78;1.84;118.61;1.60
2014;05;25;06;00;11.35;91.00;1020.30;0.00;0.00;33.00;35.00;33.00;22.00;95.23;1.70;111.80;2.30
2014;05;25;07;00;14.43;81.00;1019.70;0.00;0.00;32.00;22.00;32.00;0.00;255.43;1.80;90.00;2.90
2014;05;25;08;00;17.09;71.00;1019.50;0.00;0.00;30.00;0.00;30.00;0.00;412.07;2.42;72.47;4.10
2014;05;25;09;00;18.68;64.00;1019.10;0.00;0.00;30.00;0.00;30.00;0.00;557.14;3.42;72.12;4.90
2014;05;25;10;00;19.86;61.00;1018.00;0.00;0.00;38.00;0.00;38.00;10.00;681.74;4.65;76.83;5.50
2014;05;25;11;00;20.87;59.00;1017.20;0.00;0.00;34.00;0.00;34.00;0.00;768.96;4.90;76.50;6.10
2014;05;25;12;00;21.63;56.00;1016.80;0.00;0.00;45.00;6.00;45.00;10.00;819.69;5.07;75.96;6.00
2014;05;25;13;00;21.78;55.00;1016.00;0.00;0.00;100.00;100.00;100.00;10.00;600.75;4.92;58.47;5.10
2014;05;25;14;00;22.11;54.00;1015.70;0.00;0.00;100.00;100.00;100.00;42.00;573.16;4.78;57.26;4.60
2014;05;25;15;00;22.39;53.00;1015.30;0.00;0.00;100.00;100.00;100.00;10.00;462.80;4.50;57.34;4.30
2014;05;25;16;00;22.55;52.00;1015.20;0.00;0.00;100.00;100.00;100.00;10.00;466.36;4.02;55.12;4.20
2014;05;25;17;00;21.60;56.00;1015.30;0.20;0.00;100.00;100.00;100.00;64.00;315.95;3.45;54.87;3.30
2014;05;25;18;00;21.78;60.00;1015.50;0.10;0.00;100.00;100.00;100.00;10.00;141.51;2.81;40.10;2.80
2014;05;25;19;00;20.75;68.00;1015.10;0.00;0.00;100.00;100.00;100.00;10.00;80.99;1.95;21.04;2.00
2014;05;25;20;00;19.96;72.00;1015.20;0.00;0.00;100.00;100.00;100.00;58.00;28.48;1.77;329.04;1.90
2014;05;25;21;00;19.10;75.00;1015.50;0.50;0.00;100.00;100.00;100.00;63.00;0.00;1.70;303.69;1.80
2014;05;25;22;00;18.38;80.00;1015.40;0.50;0.00;100.00;100.00;100.00;68.00;0.00;1.72;275.19;1.70
2014;05;25;23;00;17.66;83.00;1015.50;0.00;0.00;100.00;100.00;100.00;5.00;0.00;1.73;259.70;1.60
2014;05;26;00;00;16.98;86.00;1015.50;0.00;0.00;100.00;100.00;100.00;4.00;0.00;1.84;241.39;1.60
2014;05;26;01;00;16.38;89.00;1015.40;0.00;0.00;100.00;100.00;100.00;5.00;0.00;1.91;228.01;1.70
2014;05;26;02;00;15.82;91.00;1015.50;0.00;0.00;100.00;100.00;100.00;9.00;0.00;2.02;222.27;2.00
2014;05;26;03;00;15.20;95.00;1015.50;0.00;0.00;100.00;100.00;100.00;16.00;0.00;2.14;217.57;2.50
2014;05;26;04;00;15.25;96.00;1015.60;0.00;0.00;100.00;100.00;100.00;100.00;0.00;2.21;215.54;3.00
2014;05;26;05;00;14.59;98.00;1015.10;0.00;0.00;100.00;100.00;100.00;100.00;0.89;2.21;215.54;3.30
2014;05;26;06;00;15.20;95.00;1015.30;0.00;0.00;100.00;100.00;100.00;100.00;35.60;2.08;219.81;3.60
2014;05;26;07;00;16.42;91.00;1015.60;0.00;0.00;100.00;100.00;100.00;100.00;89.89;2.66;235.62;4.80
2014;05;26;08;00;17.48;86.00;1015.70;0.00;0.00;100.00;100.00;100.00;100.00;157.53;3.29;249.23;4.20
2014;05;26;09;00;17.42;80.00;1015.90;0.00;0.00;100.00;100.00;100.00;100.00;170.88;3.70;263.66;4.80
2014;05;26;10;00;17.46;76.00;1016.00;0.10;0.00;100.00;100.00;100.00;100.00;168.21;3.93;267.06;4.80
2014;05;26;11;00;17.56;73.00;1015.80;0.50;0.00;100.00;100.00;100.00;100.00;210.04;4.08;267.21;4.40
2014;05;26;12;00;18.54;66.00;1015.30;0.00;0.00;100.00;100.00;100.00;100.00;372.02;3.93;267.06;3.80
2014;05;26;13;00;17.65;80.00;1013.80;0.30;0.00;100.00;100.00;100.00;100.00;218.05;2.75;274.76;2.90
2014;05;26;14;00;17.64;80.00;1013.20;0.30;0.00;100.00;100.00;100.00;100.00;219.83;2.74;270.00;2.90
2014;05;26;15;00;17.61;80.00;1013.00;0.50;0.00;100.00;100.00;100.00;100.00;209.15;2.74;267.61;2.90
2014;05;26;16;00;17.54;80.00;1012.80;0.70;0.00;100.00;100.00;100.00;100.00;196.69;2.67;265.03;2.90
2014;05;26;17;00;17.38;80.00;1013.00;0.80;0.00;100.00;100.00;100.00;100.00;163.76;2.59;264.81;2.80
